Order ID,Waiter's Name
4626,Gabriel Batistuta
4627,Jürgen Klinsmann
4628,Alan Shearer
4629,Roberto Baggio
4630,Franz Beckenbauer
4631,Peter Schmeichel
4632,Hristo Stoichkov
4633,Javier Zanetti
4634,Cristiano Ronaldo
4635,Roberto Baggio
4636,Bobby Charlton
4637,Diego Maradona
4638,Zinedine Zidane
4639,Roberto Carlos
4640,Zinedine Zidane
4641,Cristiano Ronaldo
4642,Jürgen Klinsmann
4643,Luís Figo
4644,Gary Lineker
4645,Roberto Baggio
4646,Pelé 
4647,Peter Schmeichel
4648,Edgar Davids
4649,Gianluigi Buffon
4650,Gianluigi Buffon
4651,Gianluigi Buffon
4652,Kaká 
4653,Roberto Carlos
4654,Dennis Bergkamp
4655,Kaká 
4656,Gianluigi Buffon
4657,Hristo Stoichkov
4658,Gianluigi Buffon
4659,Pelé 
4660,Karl-Heinz Rummenigge
4661,Bobby Charlton
4662,Gianluigi Buffon
4663,Franz Beckenbauer
4664,Jürgen Klinsmann
4665,Hristo Stoichkov
4666,Ronaldo Nazario
4667,Edgar Davids
4668,Roberto Baggio
4669,Roberto Carlos
4670,Javier Zanetti
4671,Karl-Heinz Rummenigge
4672,Luís Figo
4673,Luís Figo
4674,Kaká 
4675,Zinedine Zidane
4676,Franz Beckenbauer
4677,Ronaldo Nazario
4678,Franz Beckenbauer
4679,Gianluigi Buffon
4680,Franz Beckenbauer
4681,Gianluigi Buffon
4682,Diego Maradona
4683,Pelé 
4684,Gabriel Batistuta
4685,Michel Platini
4686,Zinedine Zidane
4687,Luís Figo
4688,Luís Figo
4689,Javier Zanetti
4690,Ronaldinho Gaúcho
4691,Michel Platini
4692,Jürgen Klinsmann
4693,Roberto Carlos
4694,Ronaldo Nazario
4695,Ronaldo Nazario
4696,Gianluigi Buffon
4697,Bobby Charlton
4698,Pelé 
4699,Hristo Stoichkov
4700,Roberto Carlos
4701,Peter Schmeichel
4702,Franz Beckenbauer
4703,Pelé 
4704,Luís Figo
4705,Dennis Bergkamp
4706,Gabriel Batistuta
4707,Paolo Maldini
4708,Hristo Stoichkov
4709,Lionel Messi
4710,Luís Figo
4711,Franz Beckenbauer
4712,Marco van
4713,Karl-Heinz Rummenigge
4714,Pelé 
4715,Paolo Maldini
4716,Bobby Charlton
4717,Luís Figo
4718,Ronaldinho Gaúcho
4719,Karl-Heinz Rummenigge
4720,Franz Beckenbauer
4721,Roberto Baggio
4722,Ronaldo Nazario
4723,Lionel Messi
4724,Javier Zanetti
4725,Marco van
4726,Lionel Messi
4727,Marco van
4728,Zinedine Zidane
4729,Michel Platini
4730,Lionel Messi
4731,Cristiano Ronaldo
4732,Diego Maradona
4733,Karl-Heinz Rummenigge
4734,Gabriel Batistuta
4735,Pelé 
4736,Lionel Messi
4737,Edgar Davids
4738,Marco van
4739,Ronaldo Nazario
4740,Dennis Bergkamp
4741,Gianluigi Buffon
4742,Roberto Baggio
4743,Zinedine Zidane
4744,Gary Lineker
4745,George Weah
4746,Pelé 
4747,Karl-Heinz Rummenigge
4748,Cristiano Ronaldo
4749,Roberto Baggio
4750,Zinedine Zidane
4751,Ronaldo Nazario
4752,Gary Lineker
4753,Gary Lineker
4754,Lionel Messi
4755,Gianluigi Buffon
4756,Paolo Maldini
4757,Luís Figo
4758,Michel Platini
4759,Lionel Messi
4760,Kaká 
4761,George Weah
4762,Luís Figo
4763,Gary Lineker
4764,Jürgen Klinsmann
4765,Ronaldo Nazario
4766,Gianluigi Buffon
4767,Marco van
4768,Luís Figo
4769,Kaká 
4770,George Weah
4771,Luís Figo
4772,Peter Schmeichel
4773,Roberto Baggio
4774,Luís Figo
4775,Pelé 
4776,Paolo Maldini
4777,Edgar Davids
4778,Luís Figo
4779,Luís Figo
4780,George Weah
4781,George Weah
4782,Kaká 
4783,Karl-Heinz Rummenigge
4784,Gabriel Batistuta
4785,Bobby Charlton
4786,Lionel Messi
4787,Cristiano Ronaldo
4788,Paolo Maldini
4789,Jürgen Klinsmann
4790,Ronaldo Nazario
4791,Lionel Messi
4792,Ronaldinho Gaúcho
4793,Franz Beckenbauer
4794,Ronaldo Nazario
4795,Gary Lineker
4796,Roberto Baggio
4797,Javier Zanetti
4798,Roberto Baggio
4799,Gabriel Batistuta
4800,Ronaldo Nazario
4801,Edgar Davids
4802,Roberto Carlos
4803,George Weah
4804,Peter Schmeichel
4805,Hristo Stoichkov
4806,Luís Figo
4807,Franz Beckenbauer
4808,Alan Shearer
4809,Dennis Bergkamp
4810,Ronaldinho Gaúcho
4811,Diego Maradona
4812,Karl-Heinz Rummenigge
4813,Roberto Carlos
4814,George Weah
4815,Zinedine Zidane
4816,Bobby Charlton
4817,Gianluigi Buffon
4818,Franz Beckenbauer
4819,Ronaldo Nazario
4820,Javier Zanetti
4821,Gabriel Batistuta
4822,Gary Lineker
4823,Franz Beckenbauer
4824,Roberto Baggio
4825,Javier Zanetti
4826,Karl-Heinz Rummenigge
4827,Bobby Charlton
4828,Roberto Carlos
4829,Michel Platini
4830,Gary Lineker
4831,Edgar Davids
4832,Roberto Carlos
4833,Karl-Heinz Rummenigge
4834,Jürgen Klinsmann
4835,Alan Shearer
4836,Michel Platini
4837,Paolo Maldini
4838,Dennis Bergkamp
4839,Franz Beckenbauer
4840,Diego Maradona
4841,Bobby Charlton
4842,Jürgen Klinsmann
4843,Kaká 
4844,Luís Figo
4845,Peter Schmeichel
4846,Javier Zanetti
4847,Bobby Charlton
4848,Alan Shearer
4849,Roberto Carlos
4850,Karl-Heinz Rummenigge
4851,Kaká 
4852,Ronaldinho Gaúcho
4853,Hristo Stoichkov
4854,Cristiano Ronaldo
4855,George Weah
4856,Michel Platini
4857,Luís Figo
4858,Hristo Stoichkov
4859,Paolo Maldini
4860,Edgar Davids
4861,George Weah
4862,Paolo Maldini
4863,Jürgen Klinsmann
4864,Michel Platini
4865,Gabriel Batistuta
4866,Paolo Maldini
4867,Roberto Baggio
4868,Jürgen Klinsmann
4869,Lionel Messi
4870,Peter Schmeichel
4871,Kaká 
4872,Marco van
4873,Diego Maradona
4874,Gabriel Batistuta
4875,Hristo Stoichkov
4876,Peter Schmeichel
4877,Ronaldinho Gaúcho
4878,Pelé 
4879,Bobby Charlton
4880,Franz Beckenbauer
4881,Peter Schmeichel
4882,Bobby Charlton
4883,Cristiano Ronaldo
4884,Hristo Stoichkov
4885,Karl-Heinz Rummenigge
4886,Peter Schmeichel
4887,Michel Platini
4888,Peter Schmeichel
4889,Jürgen Klinsmann
4890,Javier Zanetti
4891,Gabriel Batistuta
4892,Kaká 
4893,Gabriel Batistuta
4894,Marco van
4895,Hristo Stoichkov
4896,Paolo Maldini
4897,Michel Platini
4898,Diego Maradona
4899,Hristo Stoichkov
4900,Marco van
4901,Gabriel Batistuta
4902,Luís Figo
4903,Gabriel Batistuta
4904,Bobby Charlton
4905,Hristo Stoichkov
4906,Lionel Messi
4907,Gary Lineker
4908,Paolo Maldini
4909,Diego Maradona
4910,Roberto Baggio
4911,Edgar Davids
4912,Javier Zanetti
4913,Alan Shearer
4914,Michel Platini
4915,Michel Platini
4916,Cristiano Ronaldo
4917,Michel Platini
4918,Gabriel Batistuta
4919,Karl-Heinz Rummenigge
4920,Marco van
4921,Cristiano Ronaldo
4922,Javier Zanetti
4923,Gianluigi Buffon
4924,Gabriel Batistuta
4925,Pelé 
4926,Jürgen Klinsmann
4927,Ronaldinho Gaúcho
4928,Gary Lineker
4929,Michel Platini
4930,Diego Maradona
4931,Hristo Stoichkov
4932,Lionel Messi
4933,Paolo Maldini
4934,Zinedine Zidane
4935,Bobby Charlton
4936,George Weah
4937,Gabriel Batistuta
4938,Dennis Bergkamp
4939,Luís Figo
4940,Ronaldinho Gaúcho
4941,Diego Maradona
4942,Ronaldo Nazario
4943,Gianluigi Buffon
4944,Kaká 
4945,Gary Lineker
4946,George Weah
4947,Gabriel Batistuta
4948,George Weah
4949,Marco van
4950,Alan Shearer
4951,Diego Maradona
4952,Cristiano Ronaldo
4953,Lionel Messi
4954,Pelé 
4955,George Weah
4956,Edgar Davids
4957,Karl-Heinz Rummenigge
4958,Franz Beckenbauer
4959,Ronaldinho Gaúcho
4960,Dennis Bergkamp
4961,Alan Shearer
4962,Bobby Charlton
4963,Gabriel Batistuta
4964,Ronaldinho Gaúcho
4965,Peter Schmeichel
4966,Peter Schmeichel
4967,Alan Shearer
4968,Diego Maradona
4969,Pelé 
4970,Luís Figo
4971,Dennis Bergkamp
4972,Ronaldo Nazario
4973,Bobby Charlton
4974,Michel Platini
4975,Javier Zanetti
4976,Zinedine Zidane
4977,Alan Shearer
4978,Kaká 
4979,Gary Lineker
4980,Kaká 
4981,Edgar Davids
4982,Paolo Maldini
4983,Diego Maradona
4984,Alan Shearer
4985,Ronaldo Nazario
4986,Bobby Charlton
4987,Michel Platini
4988,Bobby Charlton
4989,Lionel Messi
4990,Gabriel Batistuta
4991,Kaká 
4992,George Weah
4993,Gianluigi Buffon
4994,Pelé 
4995,Luís Figo
4996,Michel Platini
4997,Paolo Maldini
4998,Edgar Davids
4999,Franz Beckenbauer
5000,Pelé 
5001,Jürgen Klinsmann
5002,Bobby Charlton
5003,Bobby Charlton
5004,Jürgen Klinsmann
5005,George Weah
5006,Kaká 
5007,Kaká 
5008,Edgar Davids
5009,Edgar Davids
5010,Javier Zanetti
5011,Ronaldinho Gaúcho
5012,Luís Figo
5013,Diego Maradona
5014,Bobby Charlton
5015,Javier Zanetti
5016,Marco van
5017,Paolo Maldini
5018,Ronaldinho Gaúcho
5019,Lionel Messi
5020,Roberto Baggio
5021,Karl-Heinz Rummenigge
5022,Cristiano Ronaldo
5023,Bobby Charlton
5024,Zinedine Zidane
5025,Gabriel Batistuta
5026,Roberto Carlos
5027,Franz Beckenbauer
5028,Gianluigi Buffon
5029,Pelé 
5030,Javier Zanetti
5031,Kaká 
5032,Edgar Davids
5033,Zinedine Zidane
5034,Alan Shearer
5035,Michel Platini
5036,Zinedine Zidane
5037,Bobby Charlton
5038,Gabriel Batistuta
5039,George Weah
5040,Gianluigi Buffon
5041,Gianluigi Buffon
5042,Karl-Heinz Rummenigge
5043,George Weah
5044,Marco van
5045,Ronaldo Nazario
5046,Jürgen Klinsmann
5047,Pelé 
5048,Gary Lineker
5049,Roberto Baggio
5050,Javier Zanetti
5051,Marco van
5052,Ronaldinho Gaúcho
5053,Diego Maradona
5054,Gianluigi Buffon
5055,Michel Platini
5056,Peter Schmeichel
5057,Cristiano Ronaldo
5058,Peter Schmeichel
5059,Franz Beckenbauer
5060,Edgar Davids
5061,Gary Lineker
5062,Karl-Heinz Rummenigge
5063,Franz Beckenbauer
5064,Bobby Charlton
5065,Lionel Messi
5066,Jürgen Klinsmann
5067,Pelé 
5068,George Weah
5069,Luís Figo
5070,Gabriel Batistuta
5071,Dennis Bergkamp
5072,Edgar Davids
5073,Dennis Bergkamp
5074,Paolo Maldini
5075,Gabriel Batistuta
5076,Alan Shearer
5077,Alan Shearer
5078,Gary Lineker
5079,Franz Beckenbauer
5080,Zinedine Zidane
5081,Lionel Messi
5082,Luís Figo
5083,Michel Platini
5084,Cristiano Ronaldo
5085,Edgar Davids
5086,Zinedine Zidane
5087,Gianluigi Buffon
5088,Roberto Baggio
5089,Ronaldo Nazario
5090,Paolo Maldini
5091,Hristo Stoichkov
5092,Luís Figo
5093,Gabriel Batistuta
5094,Javier Zanetti
5095,Lionel Messi
5096,Dennis Bergkamp
5097,Cristiano Ronaldo
5098,Alan Shearer
5099,Bobby Charlton
5100,Gianluigi Buffon
5101,Lionel Messi
5102,Pelé 
5103,Hristo Stoichkov
5104,Marco van
5105,Jürgen Klinsmann
5106,Edgar Davids
5107,Gary Lineker
5108,Zinedine Zidane
5109,Zinedine Zidane
5110,Bobby Charlton
5111,Dennis Bergkamp
5112,Hristo Stoichkov
5113,Pelé 
5114,Ronaldinho Gaúcho
5115,Paolo Maldini
5116,Edgar Davids
5117,Roberto Baggio
5118,Alan Shearer
5119,Ronaldo Nazario
5120,George Weah
5121,Roberto Baggio
5122,Gary Lineker
5123,Michel Platini
5124,Cristiano Ronaldo
5125,Michel Platini
5126,Hristo Stoichkov
5127,Peter Schmeichel
5128,Peter Schmeichel
5129,Gary Lineker
5130,Diego Maradona
5131,Kaká 
5132,Marco van
5133,Diego Maradona
5134,Marco van
5135,Paolo Maldini
5136,Ronaldinho Gaúcho
5137,Gabriel Batistuta
5138,Gianluigi Buffon
5139,Javier Zanetti
5140,George Weah
5141,Diego Maradona
5142,Diego Maradona
5143,Franz Beckenbauer
5144,Kaká 
5145,Pelé 
5146,Gabriel Batistuta
5147,Jürgen Klinsmann
5148,Bobby Charlton
5149,Gabriel Batistuta
5150,Kaká 
5151,Peter Schmeichel
5152,George Weah
5153,Lionel Messi
5154,Diego Maradona
5155,Luís Figo
5156,Gabriel Batistuta
5157,Marco van
5158,Jürgen Klinsmann
5159,Gianluigi Buffon
5160,Roberto Carlos
5161,Peter Schmeichel
5162,Pelé 
5163,Ronaldo Nazario
5164,Javier Zanetti
5165,Hristo Stoichkov
5166,Lionel Messi
5167,Ronaldinho Gaúcho
5168,Michel Platini
5169,Gary Lineker
5170,Gianluigi Buffon
5171,Gianluigi Buffon
5172,Gary Lineker
5173,Luís Figo
5174,Cristiano Ronaldo
5175,Cristiano Ronaldo
5176,Peter Schmeichel
5177,Lionel Messi
5178,Diego Maradona
5179,Javier Zanetti
5180,Kaká 
5181,Gary Lineker
5182,Peter Schmeichel
5183,Bobby Charlton
5184,Karl-Heinz Rummenigge
5185,Javier Zanetti
5186,Pelé 
5187,Gary Lineker
5188,Paolo Maldini
5189,Lionel Messi
5190,Marco van
5191,Karl-Heinz Rummenigge
5192,Edgar Davids
5193,Franz Beckenbauer
5194,Kaká 
5195,Edgar Davids
5196,Dennis Bergkamp
5197,Diego Maradona
5198,Hristo Stoichkov
5199,Alan Shearer
5200,Paolo Maldini
5201,Bobby Charlton
5202,Marco van
5203,Marco van
5204,Alan Shearer
5205,Jürgen Klinsmann
5206,Dennis Bergkamp
5207,Kaká 
5208,Gary Lineker
5209,Roberto Carlos
5210,Paolo Maldini
5211,Cristiano Ronaldo
5212,Michel Platini
5213,Pelé 
5214,Roberto Baggio
5215,Jürgen Klinsmann
5216,Karl-Heinz Rummenigge
5217,Ronaldo Nazario
5218,Marco van
5219,Roberto Baggio
5220,Gabriel Batistuta
5221,Roberto Carlos
5222,Roberto Baggio
5223,Pelé 
5224,Gabriel Batistuta
5225,Gianluigi Buffon
5226,Dennis Bergkamp
5227,Peter Schmeichel
5228,Jürgen Klinsmann
5229,Karl-Heinz Rummenigge
5230,Edgar Davids
5231,Alan Shearer
5232,Roberto Baggio
5233,Karl-Heinz Rummenigge
5234,Gianluigi Buffon
5235,Gabriel Batistuta
5236,Cristiano Ronaldo
5237,Kaká 
5238,Marco van
5239,Alan Shearer
5240,Pelé 
5241,Zinedine Zidane
5242,Pelé 
5243,Ronaldo Nazario
5244,Jürgen Klinsmann
5245,Diego Maradona
5246,Michel Platini
5247,George Weah
5248,Roberto Carlos
5249,Edgar Davids
5250,Cristiano Ronaldo
5251,Edgar Davids
5252,Dennis Bergkamp
5253,Ronaldinho Gaúcho
5254,Dennis Bergkamp
5255,Jürgen Klinsmann
5256,Javier Zanetti
5257,George Weah
5258,Edgar Davids
5259,Ronaldo Nazario
5260,Diego Maradona
5261,Karl-Heinz Rummenigge
5262,Pelé 
5263,Jürgen Klinsmann
5264,Gabriel Batistuta
5265,Luís Figo
5266,Ronaldinho Gaúcho
5267,Marco van
5268,Gary Lineker
5269,Kaká 
5270,Edgar Davids
5271,Kaká 
5272,Marco van
5273,Dennis Bergkamp
5274,Luís Figo
5275,Roberto Carlos
5276,Hristo Stoichkov
5277,Jürgen Klinsmann
5278,Ronaldo Nazario
5279,Kaká 
5280,Roberto Carlos
5281,Edgar Davids
5282,Pelé 
5283,Dennis Bergkamp
5284,Franz Beckenbauer
5285,Marco van
5286,Alan Shearer
5287,Roberto Carlos
5288,Dennis Bergkamp
5289,Edgar Davids
5290,Cristiano Ronaldo
5291,Javier Zanetti
5292,Roberto Baggio
5293,Diego Maradona
5294,Ronaldinho Gaúcho
5295,Franz Beckenbauer
5296,Luís Figo
5297,Jürgen Klinsmann
5298,Paolo Maldini
5299,Ronaldo Nazario
5300,Edgar Davids
5301,Cristiano Ronaldo
5302,Roberto Carlos
5303,Roberto Baggio
5304,George Weah
5305,Marco van
5306,Gianluigi Buffon
5307,Dennis Bergkamp
5308,Zinedine Zidane
5309,Franz Beckenbauer
5310,Alan Shearer
5311,Alan Shearer
5312,Gabriel Batistuta
5313,Roberto Carlos
5314,Ronaldinho Gaúcho
5315,Roberto Baggio
5316,Jürgen Klinsmann
5317,Javier Zanetti
5318,Javier Zanetti
5319,Alan Shearer
5320,Kaká 
5321,Ronaldo Nazario
5322,George Weah
5323,Karl-Heinz Rummenigge
5324,George Weah
5325,Paolo Maldini
5326,Dennis Bergkamp
5327,Javier Zanetti
5328,Dennis Bergkamp
5329,Kaká 
5330,Hristo Stoichkov
5331,Roberto Carlos
5332,Pelé 
5333,Jürgen Klinsmann
5334,Pelé 
5335,Ronaldinho Gaúcho
5336,Franz Beckenbauer
5337,Lionel Messi
5338,Peter Schmeichel
5339,Bobby Charlton
5340,George Weah
5341,Franz Beckenbauer
5342,Michel Platini
5343,Alan Shearer
5344,Diego Maradona
5345,Dennis Bergkamp
5346,Ronaldinho Gaúcho
5347,Dennis Bergkamp
5348,Roberto Carlos
5349,Bobby Charlton
5350,Kaká 
5351,Hristo Stoichkov
5352,Roberto Carlos
5353,Ronaldinho Gaúcho
5354,Kaká 
5355,Karl-Heinz Rummenigge
5356,Michel Platini
5357,Zinedine Zidane
5358,Alan Shearer
5359,Paolo Maldini
5360,Dennis Bergkamp
5361,Roberto Carlos
5362,Kaká 
5363,Paolo Maldini
5364,Cristiano Ronaldo
5365,George Weah
5366,Gabriel Batistuta
5367,Jürgen Klinsmann
5368,Peter Schmeichel
5369,Michel Platini
5370,Hristo Stoichkov
